tweet_id,text,airline_sentiment
569514688809181184,"@JetBlue thx, social media person!",good
569514471296774146,@JetBlue Are there airport-wide delays at BOS or did we just get unlucky with 152?,worse
569514168576974848,@JetBlue Just left #LaGuardia now...#Sunshine in a little over 2 hours,average
569512447717085185,"@JetBlue I hear you and safety is #1! I think we can get to JFK though now so let's help the pilots, passengers &amp; crew get there safely!",average
569512252639981568,"@JetBlue is JFK still closed? Tryna get out of Ft Lauderdale on flight 502, just want to get home to nyc!",negative
569512239209824256,@JetBlue woulda been nice of you to let us know that or post it!!! Your boards still show the flight on time!!!,negative
569511892215062528,"@JetBlue  hmmm it says im following you. We just got de-iced, but still haning around for the runway to clear..",negative
569510849846611968,@jetblue always #mosaicmecrazy #sunrise #bestairline #nofilterneeded &amp; how can you not love #FlyFi… http://t.co/NY6CS7jRuV,good
569510667612504065,"@JetBlue flt 136 from PHX. Delayed 2 hrs, circle 1 hr, divert to upstate NY, just sitting for 1 hr No communication #horrible",worse
569509408939487232,@JetBlue they miraculously fixed the plane #kudos to shoe ever it was,good
569508802891882497,@jetblue that's cause we're TrueBlue! It's ur #love that keeps liftin' me #higherandhigher https://t.co/xGfS6tJTMo http://t.co/ixM3t5mIZc,average
569508336594505728,"@jetblue all your online resources  say we're on time, but clearly we are not.  This is not very information age of you...",negative
569506408145784832,@JetBlue ..... No crew at our gate.,negative
569506389397282816,@JetBlue 😭😭😭😭 yall are really better then American Airlines though.,good
569506217271427072,@JetBlue why don't YOU tell them to update the boards?!,negative
569504946120298496,What can I say other than when it comes to my #BrandLoveAffair w/ @jetblue ur my #soulandinspiration https://t.co/IGkoGyWksr #umosaicmecrazy,good
569504299992141824,"@JetBlue Issue is JFK. Pilot explained once JFK reopens we can get scheduled back there, but why can't we divert to LGA? Closer than ACY!",negative
569503983623999488,@JetBlue you want me to talk to the wall?,worse
569503518224211968,@JetBlue Great service from PBI to HPN! Thanks.,good
569502050536587264,@JetBlue Its poor Flight management. There is   no reason why a scheduled 8:00  pm  flight to takr off At 11:00pm .,negative
569501773863493632,@JetBlue hi is there a way we can check to track the flight that will arrive &amp; that will be our flight to depart.,average
569501556275605506,"@JetBlue done, thank you!",good
569498738856755200,@JetBlue note the time this was taken (now at 906 am) and flight still listed as on time for 910 when I'm not onboard http://t.co/zvfmxnuELJ,negative
569498511609356288,@JetBlue  will do.,average
569497966660218882,@JetBlue why is my 910 flight listed on time when its 904AM and I'm not on the plane yet? http://t.co/iEG2ObcEpp,worse
569497959932530689,@JetBlue ok should I start looking into other flights?,average
569497791623512065,@JetBlue ok we got as far as Atlantic City due to JFK being closed. Can you get us to HPN or LGA?? Please?,negative
569496729755652098,@JetBlue on flight 622 from Nassau to JFK. Not showing Cancelled Flightled yet but assuming it will be? Any info?,average
569494958006263809,@JetBlue we need an ETA please,negative
569493813884030976,@JetBlue you can 100% confirm that?,average
569493046557069313,@jetblue fly 2301 delayed do to ice at JFK ... Can I switch to a Late Flightr flight for free,negative
569491537610059776,@JetBlue  I'm at 4:05  will be nasty in Boston. Have family driving 90 min to pick me up from Erie think flight - what if Cancelled Flighted?,negative
569490427625086976,@JetBlue @fllairport best way to kill nine hours at the airport when all flights are full and the airline won't put you standby? #stranded,worse
569490072975876097,"@JetBlue yes, they said the runway isn't ready and they're waiting for port authority to remove the snow and they are no where in sight.",negative
569489114707431424,"@JetBlue I travel for business twice a week and after the @AmericanAir fiasco, I'll be flying blue more often. Thanks.",negative
569487598709817344,@JetBlue we are on flight 751 and were returning to the gate can you provide any information?,average
569485297639149568,@JetBlue won't see my money again after their poor service    should have stuck with virgin america what was i thinking trying jetblue???,worse
569484400594952192,@JetBlue suck and their customer services are the worst  whats the point of having a loyalty scheme that they don't honor #badairline,worse
569483493236969473,@JetBlue  I see my flight from Boston to Pitts is ok from this afternoon. Did you have any delays for the morning flight?,average
569479404428120064,"@JetBlue  FLL to MDE, great flight, great customer service, THANKS! 2 mths waiting  @AmericanAir  to speak to a human at customer service",good
569479008708120576,@JetBlue how about an update on flight 475 leaving tf green delayed,negative
569477571726974976,@JetBlue well they said Cancelled Flight on the PA system. Guess they are trying to get a plane from Boston. And not a 100%  confirmed,worse
569474081202032641,@JetBlue that's where we all get on the same page. Cancelled Flighted it 45 mins ago. @delta @SouthwestAir help flights from @tfgreenairport to MCO?,worse
569473231498964992,@Jetblue I'm so sorry I cheated on you with @Delta @DeltaAssist. Please take me back. I wore protection.,average
569471837614137344,@JetBlue my flight 475 Cancelled Flighted due to lavatory problems. Can't confirm if they are gonna get a flight from Boston Logan Int,worse
569462004332646400,@JetBlue okay thank you! I'll check with them again!,good
569460591644925952,@JetBlue some woman stole my seat on the plane but I was the one that had to sit elsewhere. Is that standard protocol?,negative
569447456896917505,"“@JetBlue: @sylvie75015 Good morning, Sylvie! Have a great flight! #yourock” &gt; Thank you #JetBlue! @mxo42 @henrikwagner73 #JetBlueRocks",good
569439829328408576,@JetBlue They just came out. Thanks for the follow-up. That's why you're the best!,good
569439674294337536,@JetBlue Thanks! See you soon!,good
569436958281183233,"@JetBlue Yep, still waiting for bags at #JFK. What's the holdup? Looks like we are the only flight that got in at this time..??",negative
569435866902302720,@JetBlue thanks for getting us to NYC -JFK really safely. :-) But srsly? How long does it take to get our checked bags? #eternity #5amMisery,good
569423132240556033,@JetBlue should I expect delays at dca for 7am departure?  Going to Orlando on flight 723,average
569420237189181440,@JetBlue full the six of us had to leave flight. And now have to wait a whole day to get a flight and my kids will miss school.,negative
569420073707773952,@JetBlue no. Not boarding order. Someone boarded with. Service Animal which a member of my party was allergic to and because the flight was,negative
569418216935723008,@JetBlue it's ridiculous that I just got home and I was supposed to land 3 hours ago bc I am HELLA tired,worse
569413676337274880,@JetBlue just lost very loyal customers who use them 4-10 times a year.,negative
569394918675783681,@JetBlue thanks for the response - when is the next flight after the 9:48 flight?,good
569387453418762241,@JetBlue Highlight of my travel is 3 hour delay and de-icing twice. Now sitting in bumper to bumper traffic in taxi to finally get home. 😒,negative
569386956435488768,@JetBlue great flight on a brand new jet. Great seating. Beautiful plane. Big fan of this airline.,good
569386581938860032,@JetBlue a voucher.. I can't believe I took this risk. Not only was the plane terribly filthy and I had 15 screaming babies in my face..,worse
569385087424458752,@JetBlue @SouthwestAir @VirginAmerica @AmericanAirBR download jeokoo the American app for air travelers,average
569382239131168769,@JetBlue thank you! I know the weather in #Boston isn't great. Everyone's tired,good
569381811278770176,@JetBlue I've spoken 2/emailed JB team and explained situation. Didnt seem to matter to anyone other than me. I guess I just expected more.,worse
569380376709238784,@JetBlue  Alright I hope. My JetBlue app is showing a change in my seats and online shows an a320.  Don't want any surprises,average
569378165610524672,@JetBlue I know you guys are super busy but is flight 1222 an a320 or e190?,average
569373511455776768,@JetBlue Follow me pls?,average
569369662955261953,@JetBlue Shocked by misbehavior and cheap comments from jet airways staff to passenger at Delhi Airport Friday boarding to Dubai. Disgusting,negative
569366846547369984,@JetBlue you have to service your remote controllers on my flight I watched equalizer (movie) THREE times because my remote was stuck,negative
569366479008862208,@JetBlue @dgruber1700  oh wow and I'm complaining about two hour on the run way shucks JetBlue NOT GOOD your service was better than this,worse
569365818229829632,@JetBlue I'm curious to know how do you compensate for passengers missing engagements due to a two hour wait on the tar-mat to get to a gate,worse
569364648576872448,@JetBlue thank you thank you!  I finally set up the jetblue app!  Yay!,good
569364383652044800,@JetBlue everytime I come back to Boston it's a minimum 45 min wait for bags. Earlier it was almost an hour. Why is it only Boston jetblue?,negative
569359788120907776,@JetBlue Thanks for taking me back home today despite Pandora's best efforts to Cancelled Flight the flight. #jetblue #backhome #noplacelikehome,good
569358956549681152,@JetBlue that is not what your employee at Logan told me. I finally got one to meet my daughter on her first solo flight after rude rep :(,negative
